#[1] vessel name;[2] first node;[3] second node;[4] length [cm];[5] inlet radius [cm];[6] outlet radius [cm];[7] vessel type (1 artery, 0 vein);[8] vessel region;[9] perforator (1 yes, -1 no);[10] total resistance;[11] total compliance;[12] vascular territory;[13] first connection;[14] second connection;;[15] input vessels;[16] output vessels
V_occipital_sinus_C_4064;3733;3729;3.2022595589;0.136;0.062;0;7;-1;-;-;-;-;-;;['V_transverse_sinus_L_4081'];['V_marginal_sinus_L_4061', 'V_marginal_sinus_R_4200']
V_occipital_vein_L_4065;3734;3732;10.1147907968;0.05;0.05;0;8;-1;-;-;-;-;-;;['V_vertebral_vein_L_4087'];['V_occipital_emissary_vein_L_4063']
V_posterior_retromandibular_vein_L_4066;3705;3723;1.5648503429;0.22;0.22;0;9;-1;-;-;-;-;-;;['V_anterior_retromandibular_vein_L_4041'];[]
V_pterygoid_plexus_L_4067;3721;3731;1.11263234491;0.15;0.15;0;9;-1;-;-;-;-;-;;['V_deep_facial_vein_L_4053'];[]
V_retromandibular_vein_L_4068;3705;3730;1.46877841336;0.142;0.142;0;9;-1;-;-;-;-;-;;['V_anterior_retromandibular_vein_L_4041'];['V_maxillary_vein_L_4062', 'VT_superficial_temporal_vein_L_VAL00_T5_L_4116']
V_sigmoid_sinus_L_4069;3724;3735;3.73538204795;0.325;0.275;0;7;-1;-;-;-;-;-;;['V_internal_jugular_vein_L_4059', 'V_lateral_anterior_condylar_vein_L_4060'];['V_superior_petrosal_sinus_L_4075', 'V_transverse_sinus_L_4076']
V_sphenoparietal_sinus_L_4070;3712;3736;1.92008868638;0.08;0.0585;0;7;-1;-;-;-;-;-;;['V_cavernous_sinus_1_L_4047'];[]
V_straight_sinus_C_4071;3737;3738;3.74463637838;0.158;0.158;0;7;-1;-;-;-;-;-;;['V_transverse_sinus_R_4219'];['V_inferior_sagittal_sinus_C_4096']
V_suboccipital_sinus_L_4072;3739;3719;0.821135791978;0.45;0.45;0;10;-1;-;-;-;-;-;;['V_vertebral_vein_L_4088'];['V_suboccipital_sinus_L_4073']
V_suboccipital_sinus_L_4073;3719;3728;1.77593832826;0.45;0.45;0;10;-1;-;-;-;-;-;;['V_deep_cervical_vein_L_4052', 'V_suboccipital_sinus_L_4072'];['V_lateral_anterior_condylar_vein_L_4060']
V_superficial_middle_cerebral_vein_L_4074;3740;3995;6.55495246962;0.103;0.103;0;3;-1;-;-;-;-;-;;['V_trolard_vein_L_4082'];['V_superficial_middle_cerebral_vein_L_4074']
V_superior_petrosal_sinus_L_4075;3735;3708;6.27267569154;0.0995;0.088;0;7;-1;-;-;-;-;-;;['V_sigmoid_sinus_L_4069'];['V_cavernous_sinus_1_L_4045']
V_transverse_sinus_L_4076;3735;3741;0.550368854688;0.275;0.271673012589;0;7;-1;-;-;-;-;-;;['V_sigmoid_sinus_L_4069'];['V_transverse_sinus_L_4077', 'VT_temporal_superficial_inferior_cerebral_vein_L_VOG01_T23_L_4138']
V_transverse_sinus_L_4077;3741;3742;2.94479547096;0.271673012589;0.253871682848;0;7;-1;-;-;-;-;-;;['V_transverse_sinus_L_4076'];['V_transverse_sinus_L_4078']
V_transverse_sinus_L_4078;3742;3743;1.10610737138;0.253871682848;0.247185248344;0;7;-1;-;-;-;-;-;;['V_transverse_sinus_L_4077', 'V_vein_of_labbe_L_4085'];['V_transverse_sinus_L_4079', 'VT_occipital_superficial_inferior_cerebral_vein_1_L_VOG01_T22_L_4099']
V_transverse_sinus_L_4079;3743;3744;1.63126357438;0.247185248344;0.237324237259;0;7;-1;-;-;-;-;-;;['V_transverse_sinus_L_4078'];['V_transverse_sinus_L_4080', 'VT_occipital_superficial_inferior_cerebral_vein_2_L_VOG01_T21_L_4100']
V_transverse_sinus_L_4080;3744;3714;0.943497280327;0.237324237259;0.231620783025;0;7;-1;-;-;-;-;-;;['V_transverse_sinus_L_4079'];['V_confluence_of_sinuses_C_4049', 'V_transverse_sinus_L_4081']
V_transverse_sinus_L_4081;3714;3733;0.598970167406;0.231620783025;0.228;0;7;-1;-;-;-;-;-;;['V_transverse_sinus_L_4080'];['V_occipital_sinus_C_4064']
V_trolard_vein_L_4082;3745;3996;1.08763526797;0.1355;0.12855;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4131'];['V_trolard_vein_L_4082']
V_vein_of_galen_C_4083;3746;3747;0.868629238512;0.107;0.107;0;3;-1;-;-;-;-;-;;[];['V_vein_of_galen_C_4084', 'VT_basal_vein_of_rosenthal_L_VOG01_T1_L_4089', 'VT_basal_vein_of_rosenthal_R_VOG01_T24_R_4225']
V_vein_of_galen_C_4084;3747;3997;0.7007677916184;0.107;0.107;0;3;-1;-;-;-;-;-;;['V_vein_of_galen_C_4083'];['V_vein_of_galen_C_4084']
V_vein_of_labbe_L_4085;3740;3998;6.939387225468;0.118;0.0739;0;3;-1;-;-;-;-;-;;['V_trolard_vein_L_4082'];['V_vein_of_labbe_L_4085']
V_vertebral_vein_L_4086;3748;3967;1.78548287628;0.27;0.27;0;10;-1;-;-;-;-;-;;['V_brachiocephalic_vein_L_4289'];['V_vertebral_vein_L_4086']
V_vertebral_vein_L_4087;3718;3734;12.2748041987;0.27;0.27;0;10;-1;-;-;-;-;-;;['V_vertebral_vein_L_4086'];['V_occipital_vein_L_4065', 'V_vertebral_vein_L_4088']
V_vertebral_vein_L_4088;3734;3739;0.285865191804;0.27;0.27;0;10;-1;-;-;-;-;-;;['V_vertebral_vein_L_4087'];['V_suboccipital_sinus_L_4072']
VT_basal_vein_of_rosenthal_L_VOG01_T1_L_4089;3747;3749;5.36965853675;0.0875;0.0875;0;3;-1;11000000000;0;20;302;-;;['V_vein_of_galen_C_4083'];[]
VT_central_retinal_vein_L_VAL00_T9_L_4090;3750;3751;1.33471649497;0.05;0.05;0;9;-1;17976000000;0;65;2;-;;['VT_superior_ophtalmic_vein_L_VAL00_T7_L_4118'];[]
VT_central_superficial_lateral_superior_cerebral_vein_L_VOG01_T16_L_4091;3752;3999;0.666818803859;0.0885;0.0885;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4128'];['VT_central_superficial_lateral_superior_cerebral_vein_L_VOG01_T16_L_4091']
VT_central_superficial_medial_superior_cerebral_vein_L_VOG01_T8_L_4092;3754;4000;0.283161424307;0.0615;0.0615;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4129'];['VT_central_superficial_medial_superior_cerebral_vein_L_VOG01_T8_L_4092']
VT_facial_vein_L_VAL00_T6_L_4093;3704;3720;8.62874856458;0.14625;0.14625;0;9;-1;-;-;-;-;-;;['V_common_facial_vein_L_4048'];['V_deep_facial_vein_L_4053', 'VT_facial_vein_L_VAL00_T6_L_4094']
VT_facial_vein_L_VAL00_T6_L_4094;3720;3756;6.81005952878;0.14625;0.14625;0;9;-1;17976000000;0;39;3;-;;['VT_facial_vein_L_VAL00_T6_L_4093'];[]
VT_inferior_ophtalmic_vein_L_VAL00_T8_L_4095;3757;3758;2.90355241548;0.05;0.05;0;3;-1;11000000000;0;67;4;-;;['VT_superior_ophtalmic_vein_L_VAL00_T7_L_4117'];[]
V_inferior_sagittal_sinus_C_4096;3738;3759;10.3469975587;0.2;0.2;0;7;-1;-;-;-;-;-;;['V_straight_sinus_C_4071', 'V_vein_of_galen_C_4084'];['VT_terminal_inferior_sagittal_sinus_C_VOG01_T3_C_4140']
VT_internal_cerebral_vein_L_VOG01_T2_L_4097;3746;3760;4.77278038495;0.0775;0.0475;0;3;-1;11000000000;0;20;306;-;;[];[]
VT_middle_thyroid_vein_L_VAL00_T2_L_4098;3726;3761;3.03525955736;0.1;0.1;0;10;-1;17976000000;0;43;5;-;;['V_internal_jugular_vein_L_4056'];[]
VT_occipital_superficial_inferior_cerebral_vein_1_L_VOG01_T22_L_4099;3743;4001;0.315698536912;0.065;0.065;0;7;-1;-;-;-;-;-;;['V_transverse_sinus_L_4078'];['VT_occipital_superficial_inferior_cerebral_vein_1_L_VOG01_T22_L_4099']
VT_occipital_superficial_inferior_cerebral_vein_2_L_VOG01_T21_L_4100;3744;4002;0.33094595438;0.065;0.065;0;7;-1;-;-;-;-;-;;['V_transverse_sinus_L_4079'];['VT_occipital_superficial_inferior_cerebral_vein_2_L_VOG01_T21_L_4100']
VT_occipital_superficial_lateral_superior_cerebral_vein_1_L_VOG01_T19_L_4101;3764;4003;0.428072155311;0.0765;0.0765;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4122'];['VT_occipital_superficial_lateral_superior_cerebral_vein_1_L_VOG01_T19_L_4101']
VT_occipital_superficial_lateral_superior_cerebral_vein_2_L_VOG01_T20_L_4102;3766;4004;0.392966055082;0.0765;0.0765;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4120'];['VT_occipital_superficial_lateral_superior_cerebral_vein_2_L_VOG01_T20_L_4102']
VT_occipital_superficial_medial_superior_cerebral_vein_1_L_VOG01_T11_L_4103;3768;4005;0.312244084715;0.063;0.063;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4123'];['VT_occipital_superficial_medial_superior_cerebral_vein_1_L_VOG01_T11_L_4103']
VT_occipital_superficial_medial_superior_cerebral_vein_2_L_VOG01_T12_L_4104;3770;4006;0.255457733898;0.063;0.063;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4121'];['VT_occipital_superficial_medial_superior_cerebral_vein_2_L_VOG01_T12_L_4104']
VT_parietal_superficial_lateral_superior_cerebral_vein_1_L_VOG01_T17_L_4105;3772;4007;0.546142678764;0.089;0.089;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4126'];['VT_parietal_superficial_lateral_superior_cerebral_vein_1_L_VOG01_T17_L_4105']
VT_parietal_superficial_lateral_superior_cerebral_vein_2_L_VOG01_T18_L_4106;3774;4008;0.568868129109;0.089;0.089;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4124'];['VT_parietal_superficial_lateral_superior_cerebral_vein_2_L_VOG01_T18_L_4106']
VT_parietal_superficial_medial_superior_cerebral_vein_1_L_VOG01_T9_L_4107;3776;4009;0.247163549212;0.058;0.058;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4127'];['VT_parietal_superficial_medial_superior_cerebral_vein_1_L_VOG01_T9_L_4107']
VT_parietal_superficial_medial_superior_cerebral_vein_2_L_VOG01_T10_L_4108;3778;4010;0.271000976623;0.058;0.058;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4125'];['VT_parietal_superficial_medial_superior_cerebral_vein_2_L_VOG01_T10_L_4108']
VT_posterior_auricular_vein_L_VAL00_T4_L_4109;3780;3723;4.41267908636;0.134;0.134;0;8;-1;17976000000;0;41;6;-;;[];[]
VT_precentral_superficial_medial_superior_cerebral_vein_L_VOG01_T7_L_4110;3781;4011;0.302957951706;0.058;0.058;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4130'];['VT_precentral_superficial_medial_superior_cerebral_vein_L_VOG01_T7_L_4110']
VT_prefrontal_superficial_lateral_superior_cerebral_vein_1_L_VOG01_T13_L_4111;3783;4012;0.656761786502;0.0755;0.0755;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4136'];['VT_prefrontal_superficial_lateral_superior_cerebral_vein_1_L_VOG01_T13_L_4111']
VT_prefrontal_superficial_lateral_superior_cerebral_vein_2_L_VOG01_T14_L_4112;3785;4013;0.714887058167;0.0755;0.0755;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4134'];['VT_prefrontal_superficial_lateral_superior_cerebral_vein_2_L_VOG01_T14_L_4112']
VT_prefrontal_superficial_lateral_superior_cerebral_vein_3_L_VOG01_T15_L_4113;3787;4014;0.730961773688;0.0755;0.0755;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4132'];['VT_prefrontal_superficial_lateral_superior_cerebral_vein_3_L_VOG01_T15_L_4113']
VT_prefrontal_superficial_medial_superior_cerebral_vein_1_L_VOG01_T5_L_4114;3789;4015;0.349835133794;0.0755;0.0755;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4135'];['VT_prefrontal_superficial_medial_superior_cerebral_vein_1_L_VOG01_T5_L_4114']
VT_prefrontal_superficial_medial_superior_cerebral_vein_2_L_VOG01_T6_L_4115;3791;4016;0.274739481291;0.0755;0.0755;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4133'];['VT_prefrontal_superficial_medial_superior_cerebral_vein_2_L_VOG01_T6_L_4115']
VT_superficial_temporal_vein_L_VAL00_T5_L_4116;3730;3793;4.5070606013;0.136;0.136;0;8;-1;17976000000;0;37;7;-;;['V_retromandibular_vein_L_4068'];[]
VT_superior_ophtalmic_vein_L_VAL00_T7_L_4117;3712;4017;0.163923633977;0.1;0.1;0;7;-1;-;-;-;-;-;;['V_cavernous_sinus_1_L_4047'];['VT_superior_ophtalmic_vein_L_VAL00_T7_L_4117']
VT_superior_ophtalmic_vein_L_VAL00_T7_L_4118;3757;3750;0.241998397237;0.1;0.1;0;3;-1;-;-;-;-;-;;['VT_superior_ophtalmic_vein_L_VAL00_T7_L_4117'];['VT_central_retinal_vein_L_VAL00_T9_L_4090', 'VT_superior_ophtalmic_vein_L_VAL00_T7_L_4119']
VT_superior_ophtalmic_vein_L_VAL00_T7_L_4119;3750;3794;2.87302717124;0.1;0.1;0;3;-1;11000000000;0;67;8;-;;['VT_superior_ophtalmic_vein_L_VAL00_T7_L_4118'];[]
V_superior_sagittal_sinus_C_4120;3737;3766;2.96931312002;0.338;0.308775492191;0;7;-1;-;-;-;-;-;;['V_transverse_sinus_R_4219'];['VT_occipital_superficial_lateral_superior_cerebral_vein_2_L_VOG01_T20_L_4102', 'V_superior_sagittal_sinus_C_4121', 'VT_occipital_superficial_lateral_superior_cerebral_vein_2_R_VOG01_T41_R_4238']
V_superior_sagittal_sinus_C_4121;3766;3770;2.28303837454;0.308775492191;0.286305422479;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4120'];['VT_occipital_superficial_medial_superior_cerebral_vein_2_L_VOG01_T12_L_4104', 'V_superior_sagittal_sinus_C_4122', 'VT_occipital_superficial_medial_superior_cerebral_vein_2_R_VOG01_T33_R_4240']
V_superior_sagittal_sinus_C_4122;3770;3764;0.303578868589;0.286305422479;0.283317545264;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4121'];['VT_occipital_superficial_lateral_superior_cerebral_vein_1_L_VOG01_T19_L_4101', 'V_superior_sagittal_sinus_C_4123', 'VT_occipital_superficial_lateral_superior_cerebral_vein_1_R_VOG01_T40_R_4237']
V_superior_sagittal_sinus_C_4123;3764;3768;1.89537598366;0.283317545264;0.264662917747;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4122'];['VT_occipital_superficial_medial_superior_cerebral_vein_1_L_VOG01_T11_L_4103', 'V_superior_sagittal_sinus_C_4124', 'VT_occipital_superficial_medial_superior_cerebral_vein_1_R_VOG01_T32_R_4239']
V_superior_sagittal_sinus_C_4124;3768;3774;0.449656846806;0.264662917747;0.26023731509;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4123'];['VT_parietal_superficial_lateral_superior_cerebral_vein_2_L_VOG01_T18_L_4106', 'V_superior_sagittal_sinus_C_4125', 'VT_parietal_superficial_lateral_superior_cerebral_vein_2_R_VOG01_T39_R_4242']
V_superior_sagittal_sinus_C_4125;3774;3778;0.801007566368;0.26023731509;0.252353656166;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4124'];['VT_parietal_superficial_medial_superior_cerebral_vein_2_L_VOG01_T10_L_4108', 'V_superior_sagittal_sinus_C_4126', 'VT_parietal_superficial_medial_superior_cerebral_vein_2_R_VOG01_T31_R_4244']
V_superior_sagittal_sinus_C_4126;3778;3772;0.62839405507;0.252353656166;0.246168890118;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4125'];['VT_parietal_superficial_lateral_superior_cerebral_vein_1_L_VOG01_T17_L_4105', 'V_superior_sagittal_sinus_C_4127', 'VT_parietal_superficial_lateral_superior_cerebral_vein_1_R_VOG01_T38_R_4241']
V_superior_sagittal_sinus_C_4127;3772;3776;1.64230535817;0.246168890118;0.230005028705;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4126'];['VT_parietal_superficial_medial_superior_cerebral_vein_1_L_VOG01_T9_L_4107', 'V_superior_sagittal_sinus_C_4128', 'VT_parietal_superficial_medial_superior_cerebral_vein_1_R_VOG01_T30_R_4243']
V_superior_sagittal_sinus_C_4128;3776;3752;0.468096968864;0.230005028705;0.225397935088;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4127'];['VT_central_superficial_lateral_superior_cerebral_vein_L_VOG01_T16_L_4091', 'V_superior_sagittal_sinus_C_4129', 'VT_central_superficial_lateral_superior_cerebral_vein_R_VOG01_T37_R_4227']
V_superior_sagittal_sinus_C_4129;3752;3754;0.624709018267;0.225397935088;0.219249437828;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4128'];['VT_central_superficial_medial_superior_cerebral_vein_L_VOG01_T8_L_4092', 'V_superior_sagittal_sinus_C_4130', 'VT_central_superficial_medial_superior_cerebral_vein_R_VOG01_T29_R_4228']
V_superior_sagittal_sinus_C_4130;3754;3781;1.20688748982;0.219249437828;0.207371036513;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4129'];['VT_precentral_superficial_medial_superior_cerebral_vein_L_VOG01_T7_L_4110', 'V_superior_sagittal_sinus_C_4131', 'VT_precentral_superficial_medial_superior_cerebral_vein_R_VOG01_T28_R_4246']
V_superior_sagittal_sinus_C_4131;3781;3745;0.310200058829;0.207371036513;0.204317992366;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4130'];['V_trolard_vein_L_4082', 'V_superior_sagittal_sinus_C_4132', 'V_trolard_vein_R_4220']
V_superior_sagittal_sinus_C_4132;3745;3787;1.96374259283;0.204317992366;0.184990488522;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4131'];['VT_prefrontal_superficial_lateral_superior_cerebral_vein_3_L_VOG01_T15_L_4113', 'V_superior_sagittal_sinus_C_4133', 'VT_prefrontal_superficial_lateral_superior_cerebral_vein_3_R_VOG01_T36_R_4249']
V_superior_sagittal_sinus_C_4133;3787;3791;1.27491827201;0.184990488522;0.17244251615;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4132'];['VT_prefrontal_superficial_medial_superior_cerebral_vein_2_L_VOG01_T6_L_4115', 'V_superior_sagittal_sinus_C_4134', 'VT_prefrontal_superficial_medial_superior_cerebral_vein_2_R_VOG01_T27_R_4251']
V_superior_sagittal_sinus_C_4134;3791;3785;2.2956540014;0.17244251615;0.149848281194;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4133'];['VT_prefrontal_superficial_lateral_superior_cerebral_vein_2_L_VOG01_T14_L_4112', 'V_superior_sagittal_sinus_C_4135', 'VT_prefrontal_superficial_lateral_superior_cerebral_vein_2_R_VOG01_T35_R_4248']
V_superior_sagittal_sinus_C_4135;3785;3789;0.90751519628;0.149848281194;0.140916355234;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4134'];['VT_prefrontal_superficial_medial_superior_cerebral_vein_1_L_VOG01_T5_L_4114', 'V_superior_sagittal_sinus_C_4136', 'VT_prefrontal_superficial_medial_superior_cerebral_vein_1_R_VOG01_T26_R_4250']
V_superior_sagittal_sinus_C_4136;3789;3783;1.71876138574;0.140916355234;0.124;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4135'];['VT_prefrontal_superficial_lateral_superior_cerebral_vein_1_L_VOG01_T13_L_4111', 'VT_terminal_superior_sagittal_sinus_C_VOG01_T4_C_4139', 'VT_prefrontal_superficial_lateral_superior_cerebral_vein_1_R_VOG01_T34_R_4247']
VT_superior_thyroid_vein_L_VAL00_T3_L_4137;3727;3795;4.30307972293;0.12;0.12;0;10;-1;17976000000;0;17;9;-;;['V_internal_jugular_vein_L_4057'];[]
VT_temporal_superficial_inferior_cerebral_vein_L_VOG01_T23_L_4138;3741;4018;0.55166617238;0.079;0.079;0;7;-1;-;-;-;-;-;;['V_transverse_sinus_L_4076'];['VT_temporal_superficial_inferior_cerebral_vein_L_VOG01_T23_L_4138']
VT_terminal_superior_sagittal_sinus_C_VOG01_T4_C_4139;3783;4019;0.228158907008;0.124;0.124;0;7;-1;-;-;-;-;-;;['V_superior_sagittal_sinus_C_4136'];['VT_terminal_superior_sagittal_sinus_C_VOG01_T4_C_4139']
VT_terminal_inferior_sagittal_sinus_C_VOG01_T3_C_4140;3759;4020;0.0907991396689;0.2;0.2;0;7;-1;-;-;-;-;-;;['V_inferior_sagittal_sinus_C_4096'];['VT_terminal_inferior_sagittal_sinus_C_VOG01_T3_C_4140']
VT_renal_vein_L_VOG14_T1_L_4141;3799;3800;3.1362590434;0.55;0.55;0;40;-1;17976000000;0;52;201;-;;['V_inferior_vena_cava_C_4145'];[]
VT_renal_vein_R_VOG13_T1_R_4142;3801;3802;2.98281859801;0.6;0.6;0;39;-1;17976000000;0;51;202;-;;['V_inferior_vena_cava_C_4146'];[]
VT_hepatic_vein_C_VOG11_T1_C_4143;3803;3804;1.38104274007;0.6965;0.6965;0;35;-1;17976000000;0;63;101;-;;['V_inferior_vena_cava_C_4148'];[]
VT_azygos_vein_C_VBC00_T1_C_4144;3805;3991;8.4864576372;0.38;0.38;0;31;-1;-;-;-;-;-;;['V_superior_vena_cava_C_4286'];['VT_azygos_vein_C_VBC00_T1_C_4144']
V_inferior_vena_cava_C_4145;3807;3799;11.3168430244;0.896;0.946606455915;0;31;-1;-;-;-;-;-;;[];['VT_renal_vein_L_VOG14_T1_L_4141', 'V_inferior_vena_cava_C_4146']
V_inferior_vena_cava_C_4146;3799;3801;0.28303760216;0.946606455915;0.947872138394;0;31;-1;-;-;-;-;-;;['V_inferior_vena_cava_C_4145'];['VT_renal_vein_R_VOG13_T1_R_4142', 'V_inferior_vena_cava_C_4147']
V_inferior_vena_cava_C_4147;3801;3808;4.05693611096;0.947872138394;0.966013872622;0;31;-1;-;-;-;-;-;;['V_inferior_vena_cava_C_4146'];['V_inferior_vena_cava_C_4148', 'VT_venous_perforator_VBC00_T2_C_4152']
V_inferior_vena_cava_C_4148;3808;3803;4.75594324138;0.966013872622;0.987281414414;0;31;-1;-;-;-;-;-;;['V_inferior_vena_cava_C_4147'];['VT_hepatic_vein_C_VOG11_T1_C_4143', 'V_inferior_vena_cava_C_4149']
V_inferior_vena_cava_C_4149;3803;3809;1.72606478491;0.987281414414;0.995;0;31;-1;-;-;-;-;-;;['V_inferior_vena_cava_C_4148'];[]
V_common_iliac_vein_R_4150;3807;3810;5.73580929692;0.6314;0.6314;0;50;-1;-;-;-;-;-;;[];['V_external_iliac_vein_R_4156']
V_common_iliac_vein_L_4151;3807;3811;6.24013879787;0.6314;0.6314;0;50;-1;-;-;-;-;-;;[];['V_external_iliac_vein_L_4153']
VT_venous_perforator_VBC00_T2_C_4152;3808;3812;1.61605009146;0.331667;0.331667;0;50;1;17976000000;0;15;53;-;;['V_inferior_vena_cava_C_4147'];[]
V_external_iliac_vein_L_4153;3811;3813;0.841263615007;0.63;0.63;0;50;-1;-;-;-;-;-;;['V_common_iliac_vein_L_4151'];['V_external_iliac_vein_L_4154', 'VT_internal_iliac_vein_L_VDL00_T1_L_4158']
V_external_iliac_vein_L_4154;3813;3814;9.56715404536;0.63;0.63;0;50;-1;-;-;-;-;-;;['V_external_iliac_vein_L_4153'];['V_femoral_vein_L_4174']
VT_internal_iliac_vein_R_VDR00_T1_R_4155;3815;3816;5.91455556052;0.491;0.491;0;50;-1;17976000000;0;19;808;-;;['V_external_iliac_vein_R_4156'];[]
V_external_iliac_vein_R_4156;3810;3815;0.840236366436;0.63;0.63;0;50;-1;-;-;-;-;-;;['V_common_iliac_vein_R_4150'];['VT_internal_iliac_vein_R_VDR00_T1_R_4155', 'V_external_iliac_vein_R_4157']
V_external_iliac_vein_R_4157;3815;3817;9.74495467389;0.63;0.63;0;50;-1;-;-;-;-;-;;['V_external_iliac_vein_R_4156'];['V_femoral_vein_R_4162']
VT_internal_iliac_vein_L_VDL00_T1_L_4158;3813;3818;6.08335585763;0.491;0.491;0;50;-1;17976000000;0;19;702;-;;['V_external_iliac_vein_L_4153'];[]
VT_venous_perforator_VDR00_T3_R_4159;3819;3820;1.01988256909;0.189444;0.189444;0;51;1;17976000000;0;56;802;-;;['V_femoral_vein_R_4164'];[]
V_popliteal_vein_R_4160;3821;3983;4.36161285291;0.381;0.381;0;51;-1;-;-;-;-;-;;['V_femoral_vein_R_4165'];['V_popliteal_vein_R_4160']
V_popliteal_vein_R_4161;3822;3984;0.970139656929;0.381;0.381;0;51;-1;-;-;-;-;-;;['V_popliteal_vein_R_4160'];['V_popliteal_vein_R_4161']
V_femoral_vein_R_4162;3817;3824;0.521142030307;0.568;0.568;0;51;-1;-;-;-;-;-;;['V_external_iliac_vein_R_4157'];['V_femoral_vein_R_4163', 'VT_great_saphenous_vein_R_VDR00_T7_R_4170']
V_femoral_vein_R_4163;3824;3975;1.239166339905;0.568;0.568;0;51;-1;-;-;-;-;-;;['V_femoral_vein_R_4162'];['V_femoral_vein_R_4163']
V_femoral_vein_R_4164;3825;3976;8.76282514968;0.568;0.568;0;51;1;-;-;-;-;-;;['V_femoral_vein_R_4163'];['V_femoral_vein_R_4164']
V_femoral_vein_R_4165;3819;3821;1.60864132725;0.568;0.568;0;51;-1;-;-;-;-;-;;['V_femoral_vein_R_4164'];['V_popliteal_vein_R_4160']
VT_posterior_tibial_vein_1_R_VDR00_T6_R_4166;3823;3989;9.17091705432;0.17;0.17;0;51;-1;-;-;-;-;-;;['V_popliteal_vein_R_4161'];['VT_posterior_tibial_vein_1_R_VDR00_T6_R_4166']
VT_anterior_tibial_vein_R_VDR00_T4_R_4167;3822;3986;11.42712281922;0.1175;0.1175;0;51;-1;-;-;-;-;-;;['V_popliteal_vein_R_4160'];['VT_anterior_tibial_vein_R_VDR00_T4_R_4167']
VT_posterior_tibial_vein_2_R_VDR00_T5_R_4168;3823;3990;9.14818396014;0.17;0.17;0;51;-1;-;-;-;-;-;;['V_popliteal_vein_R_4161'];['VT_posterior_tibial_vein_2_R_VDR00_T5_R_4168']
VT_profunda_femoris_vein_R_VDR00_T2_R_4169;3825;3978;6.88963732374;0.4;0.4;0;51;-1;-;-;-;-;-;;['V_femoral_vein_R_4163'];['VT_profunda_femoris_vein_R_VDR00_T2_R_4169']
VT_great_saphenous_vein_R_VDR00_T7_R_4170;3824;3980;27.7976554842;0.181;0.181;0;51;-1;-;-;-;-;-;;['V_femoral_vein_R_4162'];['VT_great_saphenous_vein_R_VDR00_T7_R_4170']
VT_venous_perforator_VDL00_T3_L_4171;3831;3832;1.0198679885;0.189444;0.189444;0;57;1;17976000000;0;55;703;-;;['V_femoral_vein_L_4176'];[]
V_popliteal_vein_L_4172;3833;3981;4.36161069414;0.381;0.381;0;57;-1;-;-;-;-;-;;['V_femoral_vein_L_4177'];['V_popliteal_vein_L_4172']
V_popliteal_vein_L_4173;3834;3982;0.970146767625;0.381;0.381;0;57;-1;-;-;-;-;-;;['V_popliteal_vein_L_4172'];['V_popliteal_vein_L_4173']
V_femoral_vein_L_4174;3814;3836;0.609248478983;0.568;0.568;0;57;-1;-;-;-;-;-;;['V_external_iliac_vein_L_4154'];['V_femoral_vein_L_4175', 'VT_great_saphenous_vein_L_VDL00_T7_L_4182']
